Time,Raw.Pin 17,Raw.Pin 18,Raw.Pin 19,Raw.Pin 20,Raw.Pin 21,Raw.Pin 22,Raw.Pin 23,Raw.Pin 24,Raw.Pin 25,Raw.Pin 26,Raw.Pin 27,Raw.Pin 28,Raw.Pin 29,Raw.Pin 30,Raw.Pin 31,Raw.Pin 32,Voltage.1,Voltage.2,Voltage.3,Voltage.4,Voltage.5,Voltage.6,Voltage.7,Voltage.8,Voltage.9,Voltage.10,Voltage.11,Voltage.12,Voltage.13,Voltage.14,Voltage.15,Voltage.16
s,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
2.675,0.00244141,0.000915527,0.000610352,0.0012207,0.00244141,0.00335693,0.00427246,0.00213623,0.000305176,0.000610352,0.00152588,0,0,0.000915527,0.00183105,0.000610352,0.0145748,0.0150889,0.0133968,0.0137934,0.0108241,0.0168347,0.011767,0.0151625,0.0164364,0.0173591,0.0156193,0.0124585,0.0181914,0.0162038,0.0120106,0.0118065
2.676,0.000915527,0.00152588,0.00152588,0.00183105,0.00152588,0,0.0012207,0.00183105,0.00274658,0.000305176,-0.00244141,0.000305176,0.00183105,0.00457764,0.00335693,0.00183105,0.0162532,0.0140208,0.013702,0.0130304,0.0112819,0.0172925,0.0116144,0.0139418,0.017352,0.0175117,0.0166874,0.0126111,0.0155974,0.0140676,0.00987442,0.0122642
2.677,0.00274658,0.000915527,0.00152588,-0.000610352,0.00366211,0.000305176,0.00183105,0.00152588,0.000305176,0.00183105,0,0.0012207,0.00244141,0.00244141,0.00213623,0.00213623,0.0142696,0.0147838,0.0143123,0.0134882,0.0114345,0.0166821,0.0123773,0.0145522,0.0171994,0.0173591,0.0153141,0.0130688,0.0160552,0.0149831,0.0127736,0.0124168
2.678,0.000610352,0.0012207,0.00213623,0,0.00335693,-0.000915527,0.000915527,0.00183105,0.00396729,-0.000915527,-0.000610352,0.000305176,0.00366211,0.0012207,0.00366211,0.000610352,0.0151851,0.0147838,0.012939,0.0130304,0.0114345,0.0174451,0.0116144,0.0134841,0.0168942,0.0175117,0.0160771,0.014137,0.0146819,0.0134572,0.0123158,0.0121117
2.679,0.00152588,-0.000305176,0,0.000915527,0.00213623,0.000915527,0.00427246,0.000610352,0.00213623,0.0012207,0.000610352,0.000915527,0.00335693,0.00274658,0.00152588,0.0012207,0.0151851,0.0163096,0.0158382,0.0130304,0.0114345,0.0166821,0.00978333,0.0131789,0.0171994,0.0181221,0.0163822,0.0136792,0.0160552,0.0142202,0.0112477,0.0122642
2.68,-0.00152588,0.000610352,0.000915527,0.00335693,0.00152588,0.000305176,0.00152588,0.00427246,0.00183105,0.000610352,0.000915527,-0.000610352,0.00213623,0.00152588,0.0012207,0,0.014117,0.0146312,0.0141597,0.0119623,0.0120448,0.0179028,0.0116144,0.0143996,0.0153683,0.0176643,0.0160771,0.0147473,0.0145293,0.0146779,0.0117055,0.0104332
2.681,0.0012207,0.00244141,0,0.000610352,0.00213623,0.00274658,0.00244141,0.00305176,0.00152588,-0.00152588,0.000915527,0.00152588,0.00244141,0,0,0.000915527,0.0136592,0.0128001,0.013702,0.0130304,0.0126552,0.0160718,0.0106989,0.0133315,0.0170468,0.0175117,0.0140934,0.0145947,0.0165129,0.0149831,0.0114003,0.0121117
2.682,0.00274658,-0.000305176,0.00305176,-0.000915527,0.00335693,0.000915527,0.00213623,0.000915527,0.00305176,0.000610352,0.0012207,-0.000610352,0.0012207,0.00305176,0.000610352,0.00152588,0.0150325,0.0149364,0.0127864,0.0121149,0.0118922,0.0186658,0.0119196,0.0133315,0.0170468,0.0190376,0.0171452,0.0168835,0.0160552,0.0145253,0.00651748,0.010128
2.683,0.00244141,0.000915527,0.00183105,-0.000305176,0.0012207,0.00213623,0.00366211,0.00152588,0.00183105,-0.00152588,0.00152588,0.000610352,0.00335693,-0.000610352,0.00244141,0.00183105,0.0153377,0.0166148,0.0132442,0.0121149,0.0120448,0.015614,0.0120721,0.0136367,0.0167416,0.0175117,0.0159245,0.0144421,0.0160552,0.0137624,0.0118581,0.012722
2.684,0.00305176,0.000915527,0.000305176,0.0012207,0.00244141,0.00152588,0.00244141,0.00183105,0.00213623,0.00152588,0.0012207,0,0.00244141,0.000915527,0.00183105,0.000305176,0.0144222,0.0161571,0.0120235,0.013183,0.0112819,0.018208,0.0139032,0.0136367,0.0171994,0.0150703,0.014246,0.0144421,0.0159026,0.016509,0.0121632,0.0125694
2.685,0.00244141,0.00335693,-0.000305176,-0.000305176,0.000610352,0.0012207,0.00305176,0.00488281,0.000305176,0.000915527,0.000915527,0.00152588,0.00213623,0.00427246,0.00305176,-0.000610352,0.0151851,0.01692,0.0135494,0.0124201,0.0121974,0.0172925,0.0129877,0.0143996,0.0187252,0.0179695,0.0139408,0.014137,0.0146819,0.0162038,0.0107899,0.0128746
2.686,0.00152588,0.000305176,0.000610352,0.00152588,0.00183105,0.00244141,0.0012207,0,0.0012207,0.00305176,0.00152588,0.00213623,0.00305176,0.000915527,0.00213623,0.00366211,0.0154903,0.0175303,0.0132442,0.0125727,0.00914566,0.0146985,0.0116144,0.0131789,0.0185727,0.0175117,0.0157719,0.0142895,0.0154448,0.0148305,0.0112477,0.0118065
2.687,0.00305176,0.000610352,0.00274658,-0.00183105,0.00274658,0.00366211,0.00396729,0.00244141,0.00335693,0.00244141,0.00183105,0,0.00183105,0.00305176,0.00244141,0.000610352,0.0153377,0.0152415,0.012939,0.0148615,0.0109767,0.0166821,0.0119196,0.0136367,0.017352,0.0182746,0.0157719,0.0127637,0.0146819,0.0148305,0.0130788,0.0154686
2.688,0.00427246,-0.000915527,0.00152588,0.000915527,0.00213623,0.00274658,0.00457764,0.00335693,0.000610352,0.00244141,0.00213623,0.00152588,0.00183105,-0.00274658,0.00213623,0.00274658,0.0133541,0.0150889,0.0140071,0.0144037,0.0112819,0.0169873,0.0114618,0.0133315,0.0170468,0.0169014,0.0159245,0.014137,0.0168181,0.0148305,0.0149098,0.0124168
2.689,0.00274658,0.00335693,0.000610352,0.00152588,0.00427246,0.00244141,0.00518799,0.00274658,0.00335693,-0.000610352,0.000915527,0.00274658,0.00274658,0.0012207,0.00396729,-0.000305176,0.0147274,0.0150889,0.0101924,0.011352,0.00899307,0.0172925,0.00856263,0.0122634,0.0144528,0.0194953,0.0188237,0.0138318,0.0159026,0.0110158,0.0088063,0.010891
2.69,0.00274658,0.00213623,0.000915527,-0.000915527,0.00335693,0.00244141,0.00274658,0.00274658,0.000305176,0.000610352,0.00244141,0.00305176,-0.000915527,0.00274658,0.0012207,0.00488281,0.0154903,0.0158519,0.0158382,0.0122675,0.0103664,0.0166821,0.011004,0.0133315,0.0175045,0.0169014,0.0163822,0.0132214,0.0162078,0.0143728,0.0103322,0.0121117
2.691,0.00427246,0.0012207,0.00213623,0.00213623,0.00213623,0.000305176,0.00183105,0.00366211,0.00274658,0.00213623,-0.00152588,0.000915527,0.000610352,0.00152588,0.00183105,0.00213623,0.0145748,0.0131053,0.0130916,0.0127253,0.0115871,0.0191235,0.0125299,0.0134841,0.0143002,0.0124763,0.0159245,0.0139844,0.0162078,0.0155935,0.0118581,0.0125694
2.692,0.00305176,0.000305176,0.000610352,0,0.000915527,0.00183105,0.00457764,-0.000305176,0.00274658,0.00274658,0.00366211,0.000610352,0.00244141,0.00366211,0.00244141,0.000305176,0.0161006,0.0144786,0.0127864,0.0121149,0.0118922,0.0169873,0.00978333,0.0160781,0.0171994,0.0170539,0.0160771,0.0120007,0.0159026,0.0154409,0.0118581,0.010891
2.693,0.00152588,0.000305176,0.00152588,0.000305176,0.00427246,0.000915527,0.00305176,0.000305176,0.00335693,0.00427246,0.00213623,0.000305176,0.00152588,0.00305176,0.00305176,0.000305176,0.0179317,0.0155467,0.0150753,0.0104364,0.00929825,0.0166821,0.0105463,0.0150099,0.0168942,0.0156807,0.0159245,0.0139844,0.013156,0.0129995,0.0109425,0.0111961
2.694,0.00183105,0.0012207,-0.000915527,0.000305176,0.00152588,0.000915527,0.000610352,0.00183105,0.00183105,0.00183105,0.000915527,0.00152588,0.00305176,0.00274658,0.00396729,0.0012207,0.0157955,0.014326,0.012939,0.0127253,0.0106715,0.0169873,0.00978333,0.0125685,0.0168942,0.0173591,0.0151615,0.0136792,0.0154448,0.0158986,0.0139943,0.0124168
2.695,0.00152588,0.0012207,-0.000305176,0.000915527,0.000915527,0.00305176,0.00274658,0.00244141,0.00274658,0.00183105,0.000915527,0.000610352,0,0.00244141,0.00213623,0.00427246,0.0153377,0.0129527,0.0158382,0.0128779,0.0115871,0.0166821,0.00993592,0.0145522,0.0167416,0.0173591,0.0151615,0.0135266,0.0166655,0.0137624,0.0110951,0.0105858
2.696,0.00488281,0.00183105,0.000915527,0.0012207,0.00305176,0.000610352,0.00213623,0.00366211,0.000915527,0.000305176,0,0.000610352,0.000610352,0.00244141,0.000305176,0.000915527,0.0150325,0.014326,0.0133968,0.0128779,0.0125026,0.0166821,0.0100885,0.0134841,0.0164364,0.0199531,0.0157719,0.014137,0.0125456,0.0108632,0.0129262,0.010891
2.697,0.00305176,0.00152588,-0.000610352,0.000915527,0.00305176,0.000305176,0.00152588,-0.000305176,0.00183105,0.00152588,0.00427246,-0.00244141,0.00244141,0.000610352,0.00274658,0.00152588,0.0148799,0.0152415,0.0133968,0.013183,0.0126552,0.0166821,0.0108514,0.0139418,0.0184201,0.0175117,0.0139408,0.0139844,0.0171233,0.0145253,0.0115529,0.0105858
2.698,0.00305176,0.00183105,0.000610352,0.000915527,0.000610352,0.000610352,0.00335693,0.000610352,0.00152588,-0.0012207,0.000305176,-0.000610352,0.00213623,0.00396729,0.00366211,0.0012207,0.0144222,0.0146312,0.0124813,0.0125727,0.0141811,0.0165295,0.011004,0.00997454,0.0150631,0.0173591,0.0143986,0.0150525,0.0155974,0.0149831,0.0118581,0.012722
2.699,0.00274658,0.00152588,-0.00244141,0.000915527,0.0012207,0.00305176,0.00213623,0.00183105,0.00244141,0.00305176,0.0012207,0.000305176,0.00305176,0.00152588,0.000915527,-0.000305176,0.0151851,0.0149364,0.0143123,0.0119623,0.0128078,0.0169873,0.011004,0.0140944,0.017352,0.0181221,0.0153141,0.0144421,0.0159026,0.0154409,0.00987442,0.012722
2.7,0.000305176,0,0.000915527,0.00183105,0.00305176,0.00183105,0.00305176,0.0012207,0.000305176,0.00305176,-0.000305176,0,0.00152588,0.00335693,0.00427246,0.00183105,0.0157955,0.014326,0.0127864,0.0110468,0.0115871,0.0171399,0.0122247,0.0134841,0.0175045,0.0172065,0.0154667,0.0144421,0.0148345,0.0151357,0.0117055,0.0118065
2.701,0.00457764,-0.000305176,0.00152588,0,0.00457764,0.00213623,0.00305176,0.0012207,0.000915527,0.00152588,0.00152588,0.000915527,0.000610352,0.00183105,-0.000305176,0.00152588,0.0147274,0.0155467,0.012939,0.0137934,0.0120448,0.0154614,0.0120721,0.0153151,0.0178097,0.0150703,0.01684,0.0138318,0.0172759,0.0175771,0.010027,0.0122642
2.702,0.000915527,0.0012207,0.00213623,0,0.00335693,0.000610352,0.000610352,0.00305176,0.00274658,0.00213623,-0.0012207,-0.00213623,0.000915527,0.0012207,0.00549316,-0.00183105,0.0156429,0.0161571,0.0132442,0.013183,0.0109767,0.0179028,0.00963074,0.0137892,0.0178097,0.0173591,0.0157719,0.0142895,0.0148345,0.0166616,0.0106374,0.00951767
2.703,0.00305176,0.00213623,0.00152588,0.00152588,0.000915527,0.00274658,0.00274658,0.000915527,-0.000610352,0.00244141,0.000915527,0.000305176,0.00152588,0.00152588,0.00274658,-0.000915527,0.0153377,0.0164622,0.0141597,0.0118097,0.0102138,0.0172925,0.0125299,0.0131789,0.0205563,0.0187324,0.0166874,0.0118481,0.0145293,0.0145253,0.0123158,0.0130272
2.704,0.00274658,-0.000610352,0.000610352,0.00152588,0.00183105,0.00213623,-0.000305176,0.00305176,0.00183105,0.00549316,0,0.00152588,0.00305176,0.00213623,0.0012207,0.00274658,0.0138118,0.0150889,0.0133968,0.0127253,0.0115871,0.0166821,0.0120721,0.0136367,0.017352,0.0158332,0.015009,0.0127637,0.0154448,0.0140676,0.00926407,0.0105858
2.705,0.00457764,0.000915527,-0.000305176,0.000610352,0.00213623,0.00213623,0.00244141,0.00427246,0.000915527,0.00152588,0.0012207,0.00213623,0.00183105,0.00457764,0.00244141,0.00183105,0.0157955,0.0155467,0.0130916,0.015777,0.0103664,0.0166821,0.0111566,0.0119582,0.0175045,0.0176643,0.0157719,0.014137,0.0163603,0.0149831,0.0121632,0.0133324
2.706,0.00274658,-0.000915527,0.00213623,0.000915527,0.00610352,-0.000915527,0.00305176,0.00183105,0.00335693,0.00213623,0.00335693,0.000915527,0.00244141,0.000305176,0.00305176,0.00305176,0.0154903,0.0160045,0.0140071,0.0128779,0.0111293,0.0174451,0.011767,0.014247,0.0175045,0.0170539,0.015009,0.0145947,0.0155974,0.0137624,0.0118581,0.0104332
2.707,0.00274658,0.000915527,0.00305176,-0.000305176,0.00396729,0.0012207,0.00244141,0.00457764,0.00274658,0.00274658,0,0.0012207,0.00457764,0.00152588,0.00305176,-0.00305176,0.0156429,0.0146312,0.0121761,0.0133356,0.0117397,0.0175976,0.0114618,0.0134841,0.0167416,0.0175117,0.0166874,0.0142895,0.0162078,0.0148305,0.0109425,0.0136375
2.708,0.00244141,0,0.00244141,0.000305176,0.00183105,0.00305176,0.00213623,0.00244141,0.00274658,0.00274658,0.00152588,0.000305176,0.0012207,0.0012207,0.00305176,0.00183105,0.0154903,0.0152415,0.0132442,0.0136408,0.0100612,0.0169873,0.0116144,0.0130263,0.016589,0.0179695,0.0148564,0.0144421,0.017581,0.0152883,0.0118581,0.0110435
2.709,0.00427246,0.00152588,0.00183105,0.0012207,0.00305176,0.00152588,-0.000305176,0.00213623,0.00183105,0.000610352,-0.000915527,0.000305176,0.00274658,0.00518799,-0.000305176,0.000915527,0.0164058,0.0176829,0.0130916,0.0133356,0.0118922,0.0172925,0.0122247,0.0137892,0.0167416,0.0170539,0.01684,0.0147473,0.0143767,0.0143728,0.0117055,0.0125694
2.71,0.00335693,0.00183105,0.00305176,0.000610352,0.00366211,0.00305176,0.000915527,0.00152588,0.00488281,0.0012207,0.00244141,0.00213623,0.000305176,0.00183105,0.00152588,0.00183105,0.0153377,0.0150889,0.0143123,0.0122675,0.0112819,0.0165295,0.011004,0.0153151,0.0181149,0.0178169,0.0140934,0.0121533,0.0162078,0.0166616,0.0130788,0.0130272
2.711,0.00152588,0.000915527,0.00244141,0,0.00335693,-0.0012207,0.00305176,0.00274658,0.00549316,0.000305176,0.00213623,0.00152588,0.00457764,0.00274658,0.00335693,0.00335693,0.0148799,0.0146312,0.0135494,0.013183,0.0118922,0.0195813,0.0120721,0.0143996,0.0170468,0.0181221,0.0163822,0.0142895,0.0165129,0.0133046,0.0121632,0.0122642
2.712,0.00366211,0,0.000305176,-0.000305176,0.00274658,0.00152588,0.00305176,0.00152588,0.00213623,0.000610352,0.00183105,0.00396729,0.00549316,0.00152588,0.00183105,0.00183105,0.0157955,0.0144786,0.0153804,0.0142511,0.0118922,0.0142407,0.0100885,0.014247,0.0164364,0.0184272,0.0154667,0.013374,0.0163603,0.0146779,0.0104848,0.012722
2.713,0,0,0.000610352,0.00427246,0,0.00274658,0.00213623,0.00396729,0.000915527,0.00244141,0.00213623,0.000915527,0.00274658,0.00244141,0.00274658,-0.000305176,0.0157955,0.0153941,0.0141597,0.0121149,0.0105189,0.0165295,0.0116144,0.0134841,0.0164364,0.0159858,0.0145512,0.014137,0.0146819,0.0158986,0.0109425,0.0107384
2.714,0.00213623,0.00213623,0.0012207,-0.000610352,0.000915527,0.00244141,0.00366211,0.00335693,0.00152588,0,0.00335693,0.000915527,0.00152588,0.00274658,-0.00244141,0.0012207,0.014117,0.0132579,0.013702,0.0130304,0.0134181,0.0177502,0.0114618,0.0140944,0.017352,0.0181221,0.0180607,0.0139844,0.0192595,0.0145253,0.0115529,0.0136375
2.715,0.00305176,-0.00152588,0.00213623,0.000915527,0.00244141,0.00274658,0.00274658,0.00183105,0.00213623,0.00305176,0.000915527,0.000610352,0.000610352,0.00305176,0.00274658,0.00244141,0.0151851,0.0153941,0.0147701,0.00921575,0.0114345,0.0171399,0.0126825,0.0143996,0.0175045,0.0172065,0.0159245,0.0161206,0.0149871,0.0154409,0.00941665,0.0105858
2.716,0.00305176,0.00213623,0.0012207,0.000305176,0.0012207,0.00152588,0.00305176,-0.000305176,0.00152588,-0.00183105,0.000610352,-0.000610352,0.00518799,0.000610352,0.00152588,0.00183105,0.0159481,0.0146312,0.013702,0.0142511,0.0117397,0.0163769,0.0113092,0.0133315,0.016589,0.0182746,0.0165348,0.014137,0.01575,0.0152883,0.0118581,0.0119591
2.717,0.00305176,0.0012207,0.000610352,0.0012207,0.00274658,0.000915527,0.00152588,0.000915527,0.00244141,-0.000305176,0.00244141,0.000610352,0.00305176,0.00183105,0.00244141,0.00244141,0.0156429,0.0155467,0.0124813,0.0133356,0.0121974,0.0177502,0.0146661,0.0143996,0.0182675,0.0155281,0.0139408,0.0139844,0.0155974,0.0160512,0.0120106,0.0090599
2.718,0.00152588,0.00152588,-0.000305176,-0.00213623,0,0.00152588,0.00183105,0.00427246,-0.000305176,0.00244141,0.00152588,0.00244141,0.00183105,0.00213623,0.00396729,0.000915527,0.0144222,0.0152415,0.0135494,0.0137934,0.0128078,0.0160718,0.0114618,0.0127211,0.0171994,0.0173591,0.0163822,0.0138318,0.0142241,0.0149831,0.00819595,0.0115013
2.719,0.00274658,0.000915527,0,0,0.0012207,0.000610352,0.00152588,0.00244141,0.0012207,0.00366211,-0.000610352,0.000305176,0.00213623,-0.000610352,0.00244141,0.00305176,0.0162532,0.0173778,0.0127864,0.013183,0.00777237,0.0151562,0.0108514,0.0133315,0.0175045,0.0172065,0.0154667,0.014137,0.0151396,0.0143728,0.00865371,0.0130272
2.72,0.0012207,0.00152588,0.00335693,-0.00152588,0.00274658,0.000915527,0.00366211,0.000610352,0.000610352,0.000915527,0.000915527,0.000305176,0.00305176,0.00213623,0.000915527,-0.000610352,0.0150325,0.0144786,0.0114132,0.0122675,0.0128078,0.0166821,0.0134454,0.0136367,0.0194882,0.0170539,0.0163822,0.0130688,0.0172759,0.0131521,0.0115529,0.0154686
2.721,0.00396729,0,0.000610352,0.0012207,0.00366211,0.000915527,0.00244141,0.000305176,0.000915527,0.00213623,0.00152588,0.0012207,0.000305176,-0.00244141,0.00183105,0.0012207,0.0132015,0.0152415,0.0135494,0.0150141,0.0117397,0.0168347,0.0111566,0.0133315,0.016589,0.0179695,0.0156193,0.0148999,0.0165129,0.0149831,0.0114003,0.0128746
2.722,0.00305176,0.00213623,0.000610352,0.00152588,0.00335693,0.0012207,0.000610352,0.00427246,0.00396729,0.000610352,0.000610352,0.000305176,0.00244141,0.00183105,0.00183105,0.000305176,0.0154903,0.0147838,0.0130916,0.0136408,0.0117397,0.0163769,0.0100885,0.0137892,0.0171994,0.0178169,0.0189762,0.0118481,0.0166655,0.0116262,0.0088063,0.0122642
2.723,0.00152588,0.0012207,0.000915527,0.000610352,0.00183105,0.00244141,0.000305176,0.00183105,0,0.0012207,-0.000610352,0.00152588,-0.000610352,0.000915527,0.00244141,0.00396729,0.0150325,0.0158519,0.013702,0.0115046,0.0111293,0.0174451,0.0139032,0.0133315,0.0181149,0.0179695,0.0114994,0.0130688,0.0165129,0.0146779,0.0112477,0.0119591
2.724,0.00366211,0.000305176,0.00305176,0.000610352,0.00213623,0,0.00152588,0.00335693,0.00183105,0.00305176,0,0.00396729,0.00183105,0.00274658,0.00274658,0.00244141,0.0151851,0.011732,0.0130916,0.0133356,0.01235,0.0194287,0.0122247,0.0157729,0.0150631,0.0152229,0.0163822,0.0136792,0.0181914,0.0140676,0.0109425,0.0107384
2.725,0.00305176,0.00152588,-0.000610352,-0.000305176,0.00305176,0.00183105,0.00701904,-0.000305176,0.00244141,0.00213623,0.00305176,0.00213623,0.00152588,0.00305176,0.00183105,0.000305176,0.0157955,0.0141734,0.0130916,0.013946,0.0109767,0.0169873,0.0113092,0.0131789,0.0175045,0.0181221,0.0128727,0.0118481,0.0165129,0.0142202,0.0132314,0.0119591
2.726,0.00274658,0,0.0012207,-0.000915527,0.00396729,0.0012207,0.00549316,0.00274658,0.00305176,0.00213623,0.00305176,0.000915527,0.000610352,0.00305176,0.00213623,0.0012207,0.0180843,0.0155467,0.012939,0.011352,0.0100612,0.0174451,0.011767,0.0150099,0.0175045,0.0187324,0.0162297,0.0132214,0.0155974,0.0146779,0.0107899,0.0125694
2.727,0.00274658,0.00457764,0.0012207,0,0.00244141,0.00305176,0.00244141,0.00396729,0.000915527,0.00213623,0.00152588,0.00183105,0.00244141,0.00152588,0.00335693,0.000610352,0.0151851,0.0147838,0.0124813,0.0130304,0.0111293,0.0169873,0.0106989,0.0134841,0.0171994,0.0190376,0.0148564,0.0139844,0.01575,0.0158986,0.015215,0.0125694
2.728,0.00244141,0.000305176,0.00183105,0.000610352,0.00396729,0.00457764,0.00488281,0.000610352,0.00305176,0.00213623,0.00183105,0.000610352,-0.000305176,0.00183105,0.00305176,0.00396729,0.0148799,0.0156993,0.0149227,0.0122675,0.0117397,0.0162244,0.0126825,0.0133315,0.017352,0.0170539,0.0157719,0.0129163,0.0163603,0.0142202,0.0114003,0.0122642
2.729,0.00518799,0,0.000610352,0.000915527,0.00244141,0.000610352,0.00427246,0.00305176,0.000305176,0.00152588,0.000305176,0,0.00274658,0.00274658,0.00274658,0.00244141,0.0156429,0.014326,0.0138546,0.0116572,0.0118922,0.0163769,0.0114618,0.0140944,0.0171994,0.0202583,0.0171452,0.013374,0.0140715,0.0117788,0.0112477,0.0121117
2.73,0.00518799,0.000610352,-0.000610352,0.00183105,0.00396729,0.00335693,0.00183105,-0.000305176,0.00213623,0.000305176,0.00366211,-0.000305176,0.00274658,0.00213623,0.00427246,-0.000305176,0.0154903,0.0149364,0.0118709,0.0125727,0.0118922,0.0145459,0.0111566,0.0137892,0.0168942,0.0164436,0.0154667,0.0126111,0.01575,0.0131521,0.0121632,0.0104332
2.731,0.00152588,0.00335693,0.0012207,0.000305176,0.000915527,0.00183105,0.00244141,0.00152588,0.00213623,-0.00152588,0.00152588,0.000610352,0.00366211,0.000915527,0.00366211,-0.000610352,0.0133541,0.0138682,0.0146175,0.015777,0.0143336,0.0165295,0.0120721,0.0110427,0.0135373,0.0179695,0.0156193,0.0144421,0.0162078,0.0142202,0.0109425,0.0121117
2.732,0.00244141,-0.0012207,-0.00152588,0.000915527,0.00305176,0.00396729,0.00152588,0.00366211,0.00488281,0.00427246,0.000610352,0.0012207,0.00305176,0.000915527,0.000915527,0.00244141,0.0148799,0.0144786,0.0140071,0.0133356,0.0099086,0.0162244,0.0111566,0.0137892,0.0162838,0.0156807,0.0147038,0.0109326,0.0146819,0.0155935,0.0118581,0.0122642
2.733,-0.000305176,0.0012207,0.000610352,0.00213623,0.0012207,0.00335693,0.00183105,0.00335693,0.00244141,0.00213623,0.000305176,0,0.00274658,0.00305176,0.00152588,0.000915527,0.0150325,0.0149364,0.0104976,0.0115046,0.0115871,0.0160718,0.0142084,0.0136367,0.019183,0.0179695,0.0163822,0.013374,0.0146819,0.0136098,0.0120106,0.0124168
2.734,0.00213623,0,0.00183105,0.000915527,0.00518799,0.00366211,0.00244141,0.00396729,0.000915527,0.000915527,0.00244141,0.000915527,0.00152588,-0.000915527,0.00183105,0.0012207,0.0151851,0.0144786,0.0152278,0.013183,0.0115871,0.0151562,0.0114618,0.0125685,0.017352,0.0153755,0.0169926,0.0132214,0.01575,0.0175771,0.0104848,0.0121117
2.735,0.000610352,0,0.00274658,0.000305176,0.00244141,0.000915527,0.0012207,0.00274658,0.00183105,0.00274658,-0.000610352,-0.000915527,0.00183105,0.0012207,0.00335693,-0.000610352,0.0156429,0.0172252,0.0135494,0.0128779,0.0121974,0.0169873,0.0119196,0.0136367,0.0167416,0.0172065,0.0156193,0.0136792,0.0160552,0.0137624,0.0110951,0.0122642
2.736,0.0012207,0.000915527,0.000610352,-0.000915527,0.00244141,0.0012207,0.00305176,0.00152588,0.00335693,0.00183105,0.000305176,0.000610352,0.00274658,-0.000610352,0.00183105,0.00152588,0.0139644,0.0146312,0.0130916,0.0134882,0.0111293,0.0171399,0.0113092,0.014247,0.0184201,0.0175117,0.0156193,0.00955932,0.013156,0.0145253,0.0114003,0.0142479
2.737,0.00244141,0.000610352,0.000610352,0.00152588,0.00244141,-0.000305176,0.000915527,0.000610352,0.00305176,0.00396729,-0.00427246,0.000915527,0.0012207,0.00427246,0.0012207,0.0012207,0.0156429,0.0146312,0.0135494,0.0144037,0.0112819,0.0168347,0.011767,0.0143996,0.0171994,0.0167488,0.0166874,0.0130688,0.0160552,0.0142202,0.00956924,0.0124168
